tier	gwas studies	PGS id	name	other names	GWAS tags	source	note
E	0	RMH	Royal Marsden Hospital Study			PGS	
E	0	RMH-BCC	Royal Marsden Hospital Breast Cancer Cases			PGS	
E	0	RMH-OCS	Royal Marsden Hospital Ovarian Cancer Study			PGS	
E	0	RMHT	Royal Marsden Hospital Trust/Institute of Cancer Research Family History and DNA Registry			PGS	
E	0	RNSHTS	Royal North Shore Hospital Twins Study			PGS	
E	0	ROAD	Research on Osteoarthritis Against Disability			PGS	
E	0	Roche	Roche Study			PGS	
E	0	ROCS	Rotterdam Ovarian Cancer Study			PGS	
E	0	RomDiane	Romanian Diabetic Nephropathy Study			PGS	
E	0	RotES	Rotterdam Eye Study			PGS	
E	0	RPCI	Roswell Park Cancer Institute			PGS	
E	0	RPEGH	Kaiser Permanente Research Program on Genes, Environment, and Health			PGS	
E	0	RuLAS	The Rugao Longevity and Ageing Study			PGS	
E	0	Rural	Rural cohort			PGS	
E	0	RUSHMAP	Rush University Medical Centre- Memory and Aging Project			PGS	
E	0	RUSS	Russian Multi-Cancer-Case-Control Study			PGS	
E	0	SABOR	San Antonio Center of Biomarkers of Risk for Prostate Cancer			PGS	
E	0	SAFDGS	San Antonio Family Diabetes/Gallbladder Study			PGS	
E	0	SAFHS	The San Antonio Family Heart Study			PGS	
E	0	SAGE.AST	Canadian Childhood Cohorts: Study of Asthma Genes and Environment			PGS	
E	0	SAMS	Stanford Aging Memory Study			PGS	
E	0	SANBCS	Santiago Bladder Cancer Study			PGS	
E	0	SAPHIR	Salzburg Atherosclerosis Prevention Program in subjects at High Individual Risk			PGS	
E	0	SAR	Swedish Addison Registry			PGS	
E	0	Saudi	Saudi Newborn Cohort			PGS	
E	0	SAVOR-TIMI_53	The Saxagliptin Assessment of Vascular Outcomes Recorded in Patients with Diabetes Mellitus	SAVOR-TIMI 53		PGS	
E	0	SAZ	South African Zulu	Durban Diabetes Study (DDS) and the Durban Diabetes Case Control study (DCC)		PGS	
E	0	SBCS_b	Sheffield Breast Cancer Study			PGS	
E	0	SBCSS	Shanghai Breast Cancer Survival Study			PGS	
E	0	SCADC	Spanish Cervical Artery Dissection Collection			PGS	
E	0	SCARFSHEEP	SCARFSHEEP			PGS	
E	0	SCCS2	Singapore Cardiovascular Cohort Study			PGS	
E	0	SCIENCe	Subjective Cognitive Impairment Cohort			PGS	
E	0	SCNCCS	Skin Cancer Nested Case-Control Study			PGS	
E	0	SCOOP-UK	Severe Childhood Onset Obesity Project United Kingdom			PGS	
E	0	SCORM	Singapore Cohort study Of the Risk factors for Myopia study			PGS	
E	0	SCPCS	South Carolina Prostate Cancer Study			PGS	
E	0	SDC	Singapore Diabetic Cohort Study			PGS	
E	0	SDGS	Shanghai Diabetes Genetic Study			PGS	
E	0	SDH	Study of Digestive Health			PGS	
E	0	SDIID	Shanghai DIabetes Inpatient Database			PGS	
E	0	SdNM	Service de Neurologie Mazarin, Groupe Hospitalier Pitié-Salpêtrière Paris			PGS	
E	0	SDPP	Stockholm Diabetes Prevention Program			PGS	
E	0	SEARCH_b	Study of the Effectiveness of Additional Reductions in Cholesterol and Homocysteine			PGS	
E	0	SEARCH-OCS	UK SEARCH Ovarian Cancer Study			PGS	
E	0	Seattle	Seattle			PGS	
E	0	SeCRC	The Seoul CRC Study			PGS	
E	0	SECS	Shanghai Endometrial Cancer Study			PGS	
E	0	SEED	Singapore Epidemiology of Eye Disease			PGS	
E	0	SEVERE	Severe Asthma Cohorts			PGS	
E	0	SFCCR	Seattle Familial Colorectal Cancer Registry			PGS	
E	0	SFPCS	San Francisco Prostate Cancer Study			PGS	
E	0	SGBCC	Singapore Breast Cancer Cohort			PGS	
E	0	SGBP	St G_ran Bipolar Project			PGS	
E	0	SGI	Schizophrenia Genetics Initiative			PGS	
E	0	SGPC	GPC Cohort / Sanger Institute			PGS	
E	0	SGRD	Southern German Recurrent Depression			PGS	
E	0	SGWAS	Shanghai Genome-Wide Association Studies			PGS	
E	0	SHARe	SNP Health Associated Resource			PGS	
E	0	SHEEP	Stockholm Heart Epidemiology Program			PGS	
E	0	SHHS	Sleep Heart Health Study			PGS	
E	0	SHMC	Sheba Medical Centre			PGS	
E	0	SICC	Singapore Indian Chinese Cohort			PGS	
E	0	SiDS	Sikh Diabetes Study			PGS	
E	0	SIH	Shanghai Institute of Hypertension GWAS			PGS	
E	0	Sikh	Sikh GWAS			PGS	
E	0	Silk Road	Silk Road			PGS	
E	0	SingaporeMEC	Singapore Multi-Ethnic Cohort			PGS	
E	0	Sisters	Sisters Study			PGS	
E	0	SJCRH	St. Jude Childrens Research Hospital			PGS	
E	0	SJTU	Shanghai Jiao Tong University			PGS	
E	0	SJTUDS	Shanghai Jiao Tong University Diabetes Study			PGS	
E	0	SKKDKFZS	St_dtisches Klinikum Karlsruhe Deutsches Krebsforschungszentrum Study			PGS	
E	0	SKLCS	South Korea Multi-Center Lung Cancer Study			PGS	
E	0	SKOT	Småbørns Kost Og Trivsel			PGS	
E	0	SLCS	Shenyang Lung Cancer Study			PGS	
E	0	SLDS	Sri Lankan Diabetes Study			PGS	
E	0	SLEIGH	The Systemic Lupus Erythematosus in Gullah Health study			PGS	
E	0	SLO-PREVAL	SLO-PREVAL			PGS	
E	0	SMILE	Study of Myocardial Infarction in LEiden			PGS	
E	0	SNLG	Scotland and Newcastle Lymphoma Group			PGS	
E	0	SNP_Prostate_Ghent	SNP Prostate Ghent (Belgium)			PGS	
E	0	SO	Southern Ostrobothnia isolate GWAS			PGS	
E	0	SOCS	Southampton Ovarian Cancer Study			PGS	
E	0	SoIA	Study of Irish Amyotrophic			PGS	
E	0	SOLID-TIMI_52	The Stabilization of pLaques usIng Darapladib-Thrombolysis in Myocardial Infarction	SOLID-TIMI 52		PGS	
E	0	SON	Southern Ontario Ovarian Cancer Study			PGS	
E	0	SOS	Swedish Obese Subjects Study			PGS	
E	0	SPAG	Serum Proteomic analysis for biomarkers of Aggressive prostate disease in the Guernsey population			PGS	
E	0	Spain	The Spanish study (University Hospital of Bellvitge, Hospital of Leon)			PGS	
E	0	SPGRX	Determining the Molecular Pathways and Genetic Predisposition of the Acute Inflammatory Process Caused by SARS-CoV-2			PGS	
E	0	SPORE	Northwestern Universitys Prostate Cancer Specialized Program of Research Excellence			PGS	
E	0	SPS3	Secondary Prevention of Small Subcortical Strokes			PGS	
E	0	SR	Stroke Registry			PGS	
E	0	SRTOC	Scottish Randomised Trial in Ovarian Cancer			PGS	
E	0	SSAGA	Semi-Structured Assessment for Genetics of Alcoholism			PGS	
E	0	SSISS	South Stockholm Ischemic Stroke Study			PGS	
E	0	Stanford	Genomic epidemiology of SARS-Cov-2 and host genetics in Coronavirus Disease 2019 (COVID-19)			PGS	
E	0	STARS	Strabismus, Amblyopia and Refractive Error Study			PGS	
E	0	STCRP	The Singapore Translational and Clinical Research in Psychosis			PGS	
E	0	STHM	The Stockholm Study	STHM1, STHM2, Stockholm-1, Stockholm-2, STHLM, STHLM2		PGS	
E	0	STOLLERY_CC	Stollery Children’s Hospital Coeliac Clinic			PGS	
E	0	STRIP	Special Turku Coronary Risk Factor Intervention Project			PGS	
E	0	STRUCTURE	STRUCTURE analysis			PGS	
E	0	SUCCESSB	Simultaneous Study of Gemcitabine-Docetaxel Combination adjuvant treatment			PGS	
E	0	SUCCESSC	Simultaneous Study of Docetaxel Based Anthracycline Free Adjuvant Treatment Evaluation			PGS	
E	0	Suita	Suita Study			PGS	
E	0	SUVIMAX	Supplementation en Vitamines et Mineraux Antioxydants			PGS	
E	0	Suzhou	Suzhou Study			PGS	
E	0	SVCRCGP	Shanghai-Vanderbilt Colorectal Cancer Genetic Project			PGS	
E	0	SwBCS	Swedish Bladder Cancer Study			PGS	
E	0	SWE	Sweden Western Region Ovarian Cancer Study			PGS	
E	0	SWE-BRCA	Swedish Breast Cancer Study	SWEBCS		PGS	
E	0	SweCovid	The genetic predisposition to severe COVID-19			PGS	
E	0	Swiss_MGS	Swiss Memory Genetics Study			PGS	
E	0	SWOG-SELECT	Selenium and Vitmain E Cancer Prevention Trial			PGS	
E	0	SWS	Southampton Womens Survey			PGS	
E	0	SZBCS	IHCC-Szczecin Breast Cancer Study			PGS	
E	0	T1000	Tulsa 1000 study			PGS	
E	0	T2D-GGI	Type 2 Diabetes Global Genomics Initiative			PGS	
E	0	T-6M	Tromso-6 Migraine			PGS	
E	0	TAC	Telomerase Activity Cohort			PGS	
E	0	TACT	TAiwan Coronary and Transcatheter intervention			PGS	
E	0	TampaLC	Tampa Lung Cancer Study			PGS	
E	0	TAMPERE	Tampere University Hospital			PGS	
E	0	TANGL	The Admixture and Neurodegeneration Genomic Landscape Study			PGS	
E	0	TARGETC	TARGET-C colorectal cancer screening trial (China)			PGS	
E	0	TASCOG	Tasmanian Study of Cognition and Gait			PGS	
E	0	TASPRAC	University of Tasmania Prostate Cancer Study			PGS	
E	0	TBCS	Torino Bladder Cancer Study			PGS	
E	0	TBOCS	Tampa Bay Ovarian Cancer Study			PGS	
E	0	TCAD	Taichung CAD study			PGS	
E	0	TCAGEN	Taiwan Coronary Artery Disease GENetic study			PGS	
E	0	TCCS	Toronto case-control study			PGS	
E	0	TCGS	Tehran Cardiometabolic Genetic Study			PGS	
E	0	TCOPDGS	Transcontinental COPD Genetics Study			PGS	
E	0	TCPS	Tennessee Colorectal Polyp Study			PGS	
E	0	TEDDY	The Environmental Determinants of Diabetes in the Young (TEDDY) study			PGS	
E	0	TENOR	The Epidemiology and Natural History of Asthma: Outcomes and Treatment Regimens (TENOR) study			PGS	
E	0	TEST	Twins Eye Study in Tasmania			PGS	
E	0	Texas	Texas-GWA study			PGS	
E	0	TFEGWAS	Twin families EBNA-1 genome-wide association study			PGS	
E	0	TGS	The Gothenburg Study			PGS	
E	0	TGWAS	Taiwan Genome Wide Association Study			PGS	
E	0	THCCGB	Taiwan Han Chinese Cell and Genome Bank			PGS	
E	0	Tianjin	Tianjin Study			PGS	
E	0	TIME-CHF	Trial of Intensified Versus Standard Medical Therapy in Elderly Patients with Congestive Heart Failure			PGS	
E	0	TLC	Total Lung Cancer Study			PGS	
E	0	TLCS	Tianjin Lung Cancer Study			PGS	
E	0	TLGS	Tehran lipid and glucose study			PGS	
E	0	TLHS	Tasmanian Longitudinal Health Study			PGS	
E	0	TMM BirThree	Tohoku Medical Megabank Project Birth and Three-Generation Cohort Study			PGS	
E	0	TNBCC	Triple Negative Breast Cancer Consortium Study			PGS	
E	0	TOAC	Tasmanian Older Adult Cohort			PGS	
E	0	TOCS	Toronto Ovarian Cancer Study			PGS	
E	0	TOMSK	TOMSK			PGS	
E	0	Tonhoku	The Tonhoku Medical Megabank Organisations			PGS	
E	0	TOP	Thematically Organized Psychoses Research Study			PGS	
E	0	TOR	University Health Network, Toronto, Canada			PGS	
E	0	TPB	Telethon Parkinsons Bank			PGS	
E	0	Trinity	Trinity College Dublin			PGS	
E	0	TSDS	Tampere Sudden Death Study			PGS	
E	0	TVHS	Tennessee Valley Healthcare System			PGS	
E	0	TVS	Tampere Vascular Study			PGS	
E	0	TWBCS	Taiwanese Breast Cancer Study			PGS	
E	0	UBNS	University of Bergen Norway Study			PGS	
E	0	UCADC	Utah Cervical Artery Dissection Collection			PGS	
E	0	UCC	Utrecht Cannabis Cohort			PGS	
E	0	UCC-SMART	Utrecht Cardiovascular Cohort - Second Manifestations of ARTerial disease			PGS	
E	0	UCIOCS	UC Irvine Ovarian Cancer Study, California			PGS	
E	0	UCLA_NL_BP	UCLA_NL_BP			PGS	
E	0	UCL-LASER	UCL-LASER			PGS	
E	0	UCL-PRION	UCL-PRION			PGS	
E	0	UCS-AF	University of California San Francisco Atrial Fibrillation Study			PGS	
E	0	UCSD	UCSD			PGS	
E	0	UDP	Universita di Pisa			PGS	
E	0	UFA	UFA			PGS	
E	0	UFDI	University of Florida Diabetes Institute			PGS	
E	0	UGhent	RGC-UGhent cohort			PGS	
E	0	UGO	Umea Genetics of Obesity			PGS	
E	0	UHP	Utrecht Health Project			PGS	
E	0	UIDS	UNAM/INCMNSZ Diabetes Study			PGS	
E	0	UK2_GCC	UK Type 2 Diabetes Genetics Consortium			PGS	
E	0	UKADS	UK Asian Diabetes Study			PGS	
E	0	UK-BCN-MBCS	UK Breast Cancer Now Male Breast Cancer Study			PGS	
E	0	UKBiLEVE	UK BiLEVE Cohort Information			PGS	
E	0	UKBOGS	UK Barretts Oesophagus Gene Study			PGS	
E	0	UKBonn	Universitäts Klinikum Bonn			PGS	
E	0	UKCAP	United Kingdom Colorectal Adenoma Prevention			PGS	
E	0	UK-CLL	UK-CLL			PGS	
E	0	UKCRC	UK Colorectal control			PGS	
E	0	UKCTOCS	UK Collaborative Trial of Ovarian Cancer Screening			PGS	
E	0	UKCVD	UKCVD			PGS	
E	0	UKFBCS	UK Familial Breast Cancer Study			PGS	
E	0	UKFOCR	UK Familial Ovarian Cancer Registry			PGS	
E	0	UKGDC	United Kingdom Graves disease cohort			PGS	
E	0	UKGPCS	UK Genetic Prostate Cancer Study			PGS	
E	0	UKGRFOCR	UK and Gilda Radner Familial Ovarian Cancer Registries			PGS	
E	0	UKHCEIBD	UK HumanCoreExome genotyped IBD study			PGS	
E	0	UKHST	UK National Health Service Trusts			PGS	
E	0	UKMND	UK National MND DNA			PGS	
E	0	UKOPS	UK Ovarian Cancer Population Study			PGS	
E	0	UKPDS	UK Prospective Diabetes Study			PGS	
E	0	UKRAG	United Kingdom Rheumatoid Arthritis Genetics			PGS	
E	0	UKSAT	UK Small Aneurysm Trial			PGS	
E	0	UKTCC	UK Testicular Cancer Collaboration			PGS	
E	0	ULM	Center of Excellence-Baden-Wuerttemberg Type 2 Diabetes Cohort			PGS	
E	0	ULM_FPCS	Familial Prostate Cancer Study, University Hopsital of Ulm, Germany			PGS	
E	0	UM	University of Munich			PGS	
E	0	UMC	University Medical Center Utrecht			PGS	
E	0	UMN	University of Minnesota study			PGS	
E	0	UMVUMSS	UMVUMSS			PGS	
E	0	UM/VU/MSSM	UM/VU/MSSM			PGS	
E	0	UNCCanCORS	University of North Carolina CanCORS study			PGS	
E	0	UNC-Rectal	University of Noth Carolina Rectal Cancer Study			PGS	
E	0	UNISS	Utrecht, The Netherlands ImmunoChip Study Samples			PGS	
E	0	UOF	University of Florida			PGS	
E	0	UppsalaAAA	Uppsala Abdominal Aortic Aneurysm Cohort Study			PGS	
E	0	URWCI	RGC-URWCI cohort			PGS	
E	0	US-HIV-NHS	US military HIV Natural History Study			PGS	
E	0	USKC	National Cancer Institue U.S. Kidney Cancer Study			PGS	
E	0	USPA	US PA GWAS dataset			PGS	
E	0	UTAH	Utah Chronic Lymphocytic Leukemia Study			PGS	
E	0	UTAH-SHEFFIELD	Utah/Sheffield Chronic Lymphocytic Leukemia Collaborative Study			PGS	
E	0	UTAHSTUD	The Utah Study			PGS	
E	0	UVRIGPC	UVRIGPC			PGS	
E	0	UWALF	UWA, LEI & Flinders			PGS	
E	0	UW-TTURC	University of Wisconsin-Transdisciplinary Tobacco Use Research Cente			PGS	
E	0	Val_Gardena	Val Gardena	topmed_gardena		PGS	
E	0	Vantaa85+	Vantaa85+			PGS	
E	0	VARI	Van Andel Research Institute			PGS	
E	0	VCAAA	Viborg Country AAA screening program			PGS	
E	0	VCAD	Virginia Cervical Artery Dissection			PGS	
E	0	VDB	Vejle Diabetes Biobank			PGS	
E	0	Vejle	Vejle Biobank			PGS	
E	0	VERDI	Verlauf der diagnotischen Abklärung bei Krebspatienten			PGS	
E	0	VFCTG	Victorian Familial Cancer Trials Group			PGS	
E	0	VHS	Verona Heart Study			PGS	
E	0	VICTOR	VICTOR			PGS	
E	0	VIO	Valencia Institute of Oncology			PGS	
E	0	VIP	VIP study			PGS	
E	0	VIRGO	Variation in Recovery: Role of Gender on Outcomes of Young AMI Patients			PGS	
E	0	Vobarno	Vobarno Study			PGS	
E	0	VVC	Vlagtwedde/Vlaardingen Cohort study			PGS	
E	0	W2C	Warren 2 Consortium			PGS	
E	0	WACS	Womens Antioxidant Cardiovascular Study			PGS	
E	0	WAHCS	Western Australian HIV Cohort Study			PGS	
E	0	WCHS	Womens Circle of Health Study			PGS	
E	0	WCPSOCCI	Womens Cancer Program at the Samuel Oschin Comprehensive Cancer Institute			PGS	
E	0	WCRI	Womens Cancer Research Institute - Cedars-Sinai Medical Center			PGS	
E	0	WDS	Wuhan Diabetes Study			PGS	
E	0	WeBirth	Westlake Precision Birth Cohort			PGS	
E	0	WellGen	Wellcome Genetics study			PGS	
E	0	Wessex	Wessex family study			PGS	
E	0	WFBC	Wake Forest University Breast Cancer Study			PGS	
E	0	WFPCS	Wake Forest Prostate Cancer Study			PGS	
E	0	WHBJ	Wuhan-Beijing GWA study			PGS	
E	0	WHI-CT	Womens Health Initiative - randomized clinical trial			PGS	
E	0	WHI-GeCHIP	Womens Health Initiative GeCHIP			PGS	
E	0	WHI-HT	Womens Health Initiative Hormone Therapy Trial			PGS	
E	0	WHI-LLS	Womens Health Initiative Long Life Study			PGS	
E	0	WHISTLER	Wheezing Illnesses Study Leidsche Rijn			PGS	
E	0	Whitehall	Whitehall Study			PGS	
E	0	WHS	Womens Health Study			PGS	
E	0	WHZH	Wuhan Zhuhai cohort			PGS	
E	0	WICR	Westmead Institute for Cancer Research			PGS	
E	0	WISE	Womens Insights and Shared Experiences study			PGS	
E	0	WLAC	Weiss Laboratory Autism Collection			PGS	
E	0	WLCS	Wuhan Lung Cancer Study			PGS	
E	0	WMUB-T	Wenzhou Medical University Biobank - Tibetans			PGS	
E	0	WOCS	Warsaw Ovarian Cancer Study			PGS	
E	0	WOSCOPS	West of Scotland Coronary Prevention Study			PGS	
E	0	WPC	Warfarin Pharmacogenomics Cohort			PGS	
E	0	WSR	Westphalian Stroke Register			PGS	
E	0	WSULC	The Washington State University Lung Cancer Study			PGS	
E	0	WT2	WT2-United Kingdom			PGS	
E	0	WTCCC_CAD	Wellcome Trust Case Control Consortium CAD	WTCCC CAD		PGS	
E	0	WUGS	Washington University Genetics Study			PGS	
E	0	Wuxi NCDs	Wuxi Non-Communicable Diseases cohort			PGS	
E	0	WWHS	Wisconsin Womens Health Study			PGS	
E	0	YACDS	Yonsei Avellino Corneal Dystrophy Study			PGS	
E	0	YAHD	Young Adult Hodgkins Disease Case_Control Study			PGS	
E	0	Yale	Yale			PGS	
E	0	YH	Northern Ireland Young Hearts Project	yh3, yh2000		PGS	
E	0	YLCS	Yunnan Lung Cancer Study			PGS	
E	0	YOHG	Academia Sinica Multicentered Young-Onset Hypertension Genetic Study			PGS	
E	0	ZBCS	Zaragoza Bladder Cancer Study			PGS	
E	0	ZJCRC	Zhejiang Colorectal Cancer set			PGS	
A	0	DiabHS	The Diabetes Heart Study	DHS		PGS (acronym clash)	PGS id clashes with the synonym DHS of COHO:0000054 Dortmund Health Study
A	0	GPC	Genetics of Personality Consortium			PGS (acronym clash)	PGS id clashes with the synonym GPC of COHO:0000345 Uganda General Population Cohort
A	0	GRACE	Genetic Risk Assessment for Chinese Eaglet - T1D			PGS (acronym clash)	PGS id clashes with the synonym GR@ACE of COHO:0000258 Genome Research at Fundació ACE
A	0	NBS_UK	National Blood Survey cohort	nbs		PGS (acronym clash)	PGS other name clashes with the synonym NBS of COHO:0000128 Nijmegen Biomedical Study
A	0	LGDB	Latvia COVID-19 research platform			PGS (acronym clash)	PGS id equals the synonym LGDB of COHO:0000256 Genome Database of Latvian Population; decide whether it is the same cohort
A	0	AMC-PAS	Osteoporosis Clinic of Asan Medical Center			PGS (acronym clash)	PGS id equals the synonym AMC-PAS of COHO:0000322 Premature Atherosclerosis Study pedigrees; decide which is right
